Commodity,year,value
"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",2019,19361.159999999996
NICKEL AND ARTICLES THEREOF.,1997,5.010000000000001
NICKEL AND ARTICLES THEREOF.,1998,3.509999999999999
NICKEL AND ARTICLES THEREOF.,1999,3.6899999999999995
NICKEL AND ARTICLES THEREOF.,2000,2.5100000000000002
NICKEL AND ARTICLES THEREOF.,2001,5.620000000000001
NICKEL AND ARTICLES THEREOF.,2002,3.6199999999999988
NICKEL AND ARTICLES THEREOF.,2003,6.889999999999998
NICKEL AND ARTICLES THEREOF.,2004,7.959999999999997
NICKEL AND ARTICLES THEREOF.,2005,21.199999999999996
NICKEL AND ARTICLES THEREOF.,2006,27.469999999999995
NICKEL AND ARTICLES THEREOF.,2007,27.169999999999995
NICKEL AND ARTICLES THEREOF.,2008,24.67000000000001
NICKEL AND ARTICLES THEREOF.,2009,23.449999999999992
NICKEL AND ARTICLES THEREOF.,2010,32.88000000000001
NICKEL AND ARTICLES THEREOF.,2011,119.60000000000001
NICKEL AND ARTICLES THEREOF.,2012,419.82999999999987
NICKEL AND ARTICLES THEREOF.,2013,437.1099999999999
NICKEL AND ARTICLES THEREOF.,2014,896.0199999999999
NICKEL AND ARTICLES THEREOF.,2015,492.3
NICKEL AND ARTICLES THEREOF.,2016,90.92000000000003
NICKEL AND ARTICLES THEREOF.,2017,42.33
NICKEL AND ARTICLES THEREOF.,2018,66.49000000000001
NICKEL AND ARTICLES THEREOF.,2019,59.09999999999997
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",1997,1161.1399999999994
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",1998,964.3999999999997
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",1999,994.41
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2000,1427.49
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2001,1569.9700000000003
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2002,1717.7699999999995
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2003,2505.229999999998
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2004,3305.809999999999
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2005,4186.34
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2006,5094.16
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2007,6798.759999999999
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2008,7991.999999999999
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2009,7186.480000000001
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2010,9097.179999999997
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2011,10844.769999999997
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2012,11547.87
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2013,12075.390000000005
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2014,13801.01
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2015,13516.720000000001
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2016,14098.779999999997
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2017,17865.65
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2018,20963.320000000003
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2019,10278.890000000001
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",1997,336.96000000000004
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",1998,202.24
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",1999,253.40000000000003
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2000,333.35999999999996
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2001,290.53
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2002,238.90000000000006
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2003,446.52000000000015
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2004,388.59
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2005,421.2599999999999
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2006,534.7499999999998
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2007,900.3899999999996
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2008,884.7600000000002
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2009,835.4799999999998
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2010,1243.7899999999995
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2011,2008.9899999999996
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2012,1727.9499999999991
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2013,1709.2999999999997
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2014,2213.7799999999997
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2015,1673.41
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2016,1808.9200000000005
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2017,1647.0900000000004
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2018,1640.32
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2019,722.3399999999997
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",1997,120.71999999999998
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",1998,131.55
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",1999,201.95999999999984
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2000,269.34000000000003
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2001,305.04
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2002,365.37000000000006
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2003,466.89999999999986
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2004,593.6299999999999
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2005,708.1599999999999
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2006,813.8900000000002
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2007,941.73
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2008,1160.3700000000001
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2009,1228.0099999999995
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2010,1515.56
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2011,1915.7199999999991
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2012,2024.8699999999994
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2013,2128.84
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2014,2363.6600000000008
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2015,2395.04
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2016,2689.52
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2017,2994.7899999999995
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2018,3255.46
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2019,1710.43
"ORES, SLAG AND ASH.",1997,565.5600000000001
"ORES, SLAG AND ASH.",1998,453.94
"ORES, SLAG AND ASH.",1999,351.0199999999999
"ORES, SLAG AND ASH.",2000,460.25999999999993
"ORES, SLAG AND ASH.",2001,544.4899999999998
"ORES, SLAG AND ASH.",2002,1048.3799999999999
"ORES, SLAG AND ASH.",2003,1307.1899999999994
"ORES, SLAG AND ASH.",2004,3738.8300000000027
"ORES, SLAG AND ASH.",2005,4452.53
"ORES, SLAG AND ASH.",2006,4896.320000000004
"ORES, SLAG AND ASH.",2007,7003.4500000000035
"ORES, SLAG AND ASH.",2008,5456.200000000003
"ORES, SLAG AND ASH.",2009,6651.910000000004
"ORES, SLAG AND ASH.",2010,5256.340000000002
"ORES, SLAG AND ASH.",2011,5425.460000000001
"ORES, SLAG AND ASH.",2012,2383.440000000003
"ORES, SLAG AND ASH.",2013,2201.4599999999996
"ORES, SLAG AND ASH.",2014,982.0199999999995
"ORES, SLAG AND ASH.",2015,689.4799999999998
"ORES, SLAG AND ASH.",2016,1896.3499999999995
"ORES, SLAG AND ASH.",2017,1796.72
"ORES, SLAG AND ASH.",2018,1839.3899999999994
"ORES, SLAG AND ASH.",2019,1715.3699999999992
ORGANIC CHEMICALS,1997,1214.7299999999998
ORGANIC CHEMICALS,1998,1141.4299999999998
ORGANIC CHEMICALS,1999,1368.6199999999992
ORGANIC CHEMICALS,2000,1729.3
ORGANIC CHEMICALS,2001,1608.6
ORGANIC CHEMICALS,2002,2104.979999999999
ORGANIC CHEMICALS,2003,2822.9599999999987
ORGANIC CHEMICALS,2004,3619.86
ORGANIC CHEMICALS,2005,4856.430000000004
ORGANIC CHEMICALS,2006,5735.340000000007
ORGANIC CHEMICALS,2007,7175.840000000001
ORGANIC CHEMICALS,2008,7463.040000000006
ORGANIC CHEMICALS,2009,7448.290000000002
ORGANIC CHEMICALS,2010,9019.480000000001
ORGANIC CHEMICALS,2011,11692.640000000003
ORGANIC CHEMICALS,2012,12106.480000000001
ORGANIC CHEMICALS,2013,12016.390000000001
ORGANIC CHEMICALS,2014,11948.050000000008
ORGANIC CHEMICALS,2015,11503.929999999998
ORGANIC CHEMICALS,2016,11687.68
ORGANIC CHEMICALS,2017,14795.799999999994
ORGANIC CHEMICALS,2018,18238.53
ORGANIC CHEMICALS,2019,9042.039999999999
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,1997,7.249999999999997
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,1998,8.819999999999997
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,1999,5.209999999999999
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2000,5.019999999999998
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2001,5.939999999999997
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2002,6.189999999999998
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2003,9.629999999999995
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2004,12.849999999999994
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2005,27.020000000000007
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2006,37.48
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2007,39.11000000000001
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2008,38.349999999999994
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2009,28.20000000000001
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2010,45.51999999999999
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2011,70.86000000000001
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2012,74.26000000000003
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2013,69.87999999999997
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2014,60.830000000000005
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2015,42.33
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2016,40.93999999999999
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2017,56.17000000000001
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2018,59.08
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2019,24.25
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,1997,840.9899999999999
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,1998,779.35
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,1999,907.3099999999995
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2000,1150.0199999999998
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2001,1097.7999999999997
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2002,1269.3899999999994
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2003,1624.9099999999994
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2004,1973.8400000000001
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2005,2380.3799999999997
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2006,2298.0299999999993
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2007,2379.2399999999993
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2008,2371.17
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2009,2463.8599999999997
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2010,3101.0799999999995
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2011,3952.28
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2012,4038.7500000000005
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2013,4456.959999999998
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2014,4645.25
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2015,4586.219999999998
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2016,4704.979999999998
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2017,5013.1
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2018,5257.119999999999
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2019,2589.390000000001
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,1997,146.4000000000001
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,1998,108.23000000000006
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,1999,92.12999999999998
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2000,143.53
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2001,91.49000000000002
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2002,119.36999999999998
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2003,135.71000000000006
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2004,172.1200000000001
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2005,157.49
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2006,148.36000000000004
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2007,201.2099999999999
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2008,196.29000000000005
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2009,175.39000000000004
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2010,393.37000000000006
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2011,377.8099999999999
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2012,321.82000000000005
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2013,336.78000000000003
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2014,373.7299999999998
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2015,385.28
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2016,400.3000000000001
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2017,451.97000000000014
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2018,445.7899999999999
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2019,219.68000000000006
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",1997,79.60000000000004
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",1998,78.29000000000002
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",1999,112.58000000000001
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2000,178.74999999999997
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2001,193.45000000000002
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2002,250.9300000000001
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2003,270.43
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2004,341.5300000000001
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2005,411.56
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2006,442.66999999999996
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2007,486.4599999999999
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2008,541.3
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2009,588.5600000000001
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2010,836.5900000000001
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2011,907.16
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2012,969.6199999999999
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2013,1046.3499999999997
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2014,1151.1299999999999
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2015,1145.14
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2016,1171.4700000000003
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2017,1429.7700000000004
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2018,1989.9799999999996
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2019,1018.0699999999999
PHARMACEUTICAL PRODUCTS,1997,780.3399999999996
PHARMACEUTICAL PRODUCTS,1998,729.42
PHARMACEUTICAL PRODUCTS,1999,855.6199999999997
PHARMACEUTICAL PRODUCTS,2000,944.8000000000001
PHARMACEUTICAL PRODUCTS,2001,1055.4
PHARMACEUTICAL PRODUCTS,2002,1400.3899999999994
PHARMACEUTICAL PRODUCTS,2003,1619.6999999999998
PHARMACEUTICAL PRODUCTS,2004,2061.2499999999995
PHARMACEUTICAL PRODUCTS,2005,2443.6899999999996
PHARMACEUTICAL PRODUCTS,2006,3183.5099999999993
PHARMACEUTICAL PRODUCTS,2007,4159.010000000001
PHARMACEUTICAL PRODUCTS,2008,5078.280000000001
PHARMACEUTICAL PRODUCTS,2009,5190.75
PHARMACEUTICAL PRODUCTS,2010,6675.909999999998
PHARMACEUTICAL PRODUCTS,2011,8482.960000000001
PHARMACEUTICAL PRODUCTS,2012,10062.18
PHARMACEUTICAL PRODUCTS,2013,11139.940000000002
PHARMACEUTICAL PRODUCTS,2014,11584.03
PHARMACEUTICAL PRODUCTS,2015,12909.470000000001
