Commodity,year,value
"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",2019,29693.239999999998
NICKEL AND ARTICLES THEREOF.,1997,109.07000000000004
NICKEL AND ARTICLES THEREOF.,1998,74.87000000000002
NICKEL AND ARTICLES THEREOF.,1999,84.71000000000002
NICKEL AND ARTICLES THEREOF.,2000,125.7
NICKEL AND ARTICLES THEREOF.,2001,161.17000000000004
NICKEL AND ARTICLES THEREOF.,2002,190.73
NICKEL AND ARTICLES THEREOF.,2003,228.43999999999997
NICKEL AND ARTICLES THEREOF.,2004,274.45
NICKEL AND ARTICLES THEREOF.,2005,294.8099999999999
NICKEL AND ARTICLES THEREOF.,2006,592.8199999999998
NICKEL AND ARTICLES THEREOF.,2007,741.34
NICKEL AND ARTICLES THEREOF.,2008,434.5199999999999
NICKEL AND ARTICLES THEREOF.,2009,411.48999999999984
NICKEL AND ARTICLES THEREOF.,2010,705.56
NICKEL AND ARTICLES THEREOF.,2011,820.0500000000002
NICKEL AND ARTICLES THEREOF.,2012,1015.17
NICKEL AND ARTICLES THEREOF.,2013,905.0899999999999
NICKEL AND ARTICLES THEREOF.,2014,1386.7599999999995
NICKEL AND ARTICLES THEREOF.,2015,899.8499999999999
NICKEL AND ARTICLES THEREOF.,2016,552.86
NICKEL AND ARTICLES THEREOF.,2017,632.4100000000003
NICKEL AND ARTICLES THEREOF.,2018,739.5099999999999
NICKEL AND ARTICLES THEREOF.,2019,375.31999999999994
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",1997,4483.37
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",1998,3983.9800000000005
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",1999,3877.7700000000027
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2000,4236.230000000003
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2001,4248.550000000001
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2002,5129.900000000001
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2003,6932.120000000003
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2004,9650.970000000001
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2005,13914.170000000007
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2006,18626.84
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2007,25342.719999999994
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2008,26639.839999999997
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2009,23989.38000000001
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2010,29006.239999999998
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2011,37551.30000000001
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2012,35234.569999999985
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2013,30668.32
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2014,31729.800000000007
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2015,32871.38
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2016,32088.13999999999
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2017,37823.24999999998
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2018,43839.43
"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2019,23077.639999999992
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",1997,13.819999999999999
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",1998,21.540000000000006
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",1999,27.78
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2000,26.030000000000005
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2001,24.310000000000006
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2002,38.169999999999995
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2003,46.32
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2004,57.120000000000005
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2005,72.32
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2006,95.03999999999996
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2007,136.74
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2008,148.54
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2009,171.60000000000005
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2010,172.32999999999998
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2011,184.79999999999998
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2012,249.59000000000006
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2013,359.8299999999999
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2014,322.00000000000006
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2015,328.71999999999997
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2016,380.9399999999999
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2017,356.9
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2018,573.3499999999998
"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2019,334.9099999999999
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",1997,810.9199999999998
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",1998,915.3399999999998
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",1999,934.0099999999993
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2000,957.7799999999994
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2001,1183.07
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2002,1352.95
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2003,1554.28
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2004,2014.6899999999996
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2005,2655.7999999999997
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2006,3113.41
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2007,4232.310000000003
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2008,4857.760000000004
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2009,4398.860000000002
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2010,5288.580000000001
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2011,6642.430000000003
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2012,6831.850000000002
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2013,6722.280000000001
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2014,7049.329999999997
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2015,7267.000000000001
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2016,7398.04
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2017,8719.610000000002
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2018,9630.980000000001
"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2019,4651.440000000005
"ORES, SLAG AND ASH.",1997,140.76
"ORES, SLAG AND ASH.",1998,206.29999999999998
"ORES, SLAG AND ASH.",1999,286.87
"ORES, SLAG AND ASH.",2000,288.65999999999985
"ORES, SLAG AND ASH.",2001,460.3799999999999
"ORES, SLAG AND ASH.",2002,455.9899999999998
"ORES, SLAG AND ASH.",2003,506.4299999999998
"ORES, SLAG AND ASH.",2004,1015.4299999999996
"ORES, SLAG AND ASH.",2005,1544.4699999999991
"ORES, SLAG AND ASH.",2006,5748.190000000002
"ORES, SLAG AND ASH.",2007,4634.74
"ORES, SLAG AND ASH.",2008,4782.56
"ORES, SLAG AND ASH.",2009,4574.100000000001
"ORES, SLAG AND ASH.",2010,5479.080000000002
"ORES, SLAG AND ASH.",2011,6687.5300000000025
"ORES, SLAG AND ASH.",2012,7324.800000000005
"ORES, SLAG AND ASH.",2013,6560.170000000006
"ORES, SLAG AND ASH.",2014,7361.180000000008
"ORES, SLAG AND ASH.",2015,5420.020000000001
"ORES, SLAG AND ASH.",2016,4275.800000000001
"ORES, SLAG AND ASH.",2017,6487.070000000002
"ORES, SLAG AND ASH.",2018,4258.679999999999
"ORES, SLAG AND ASH.",2019,1350.0799999999997
ORGANIC CHEMICALS,1997,1989.4499999999998
ORGANIC CHEMICALS,1998,1625.7400000000005
ORGANIC CHEMICALS,1999,1745.3
ORGANIC CHEMICALS,2000,1599.4100000000003
ORGANIC CHEMICALS,2001,1843.8400000000001
ORGANIC CHEMICALS,2002,2209.6500000000015
ORGANIC CHEMICALS,2003,3125.39
ORGANIC CHEMICALS,2004,4180.490000000001
ORGANIC CHEMICALS,2005,5143.940000000003
ORGANIC CHEMICALS,2006,6036.4
ORGANIC CHEMICALS,2007,8115.330000000006
ORGANIC CHEMICALS,2008,8607.570000000003
ORGANIC CHEMICALS,2009,9406.46
ORGANIC CHEMICALS,2010,12639.289999999999
ORGANIC CHEMICALS,2011,14442.700000000003
ORGANIC CHEMICALS,2012,15702.200000000003
ORGANIC CHEMICALS,2013,17043.909999999996
ORGANIC CHEMICALS,2014,17746.13
ORGANIC CHEMICALS,2015,15617.890000000009
ORGANIC CHEMICALS,2016,15476.890000000005
ORGANIC CHEMICALS,2017,19200.97000000001
ORGANIC CHEMICALS,2018,22389.409999999993
ORGANIC CHEMICALS,2019,10855.510000000007
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,1997,52.97000000000001
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,1998,47.43000000000001
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,1999,40.600000000000016
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2000,44.39
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2001,50.18
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2002,49.9
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2003,76.79
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2004,86.13000000000004
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2005,117.34999999999995
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2006,136.17000000000004
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2007,194.40000000000003
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2008,213.24999999999997
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2009,195.1399999999999
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2010,211.24999999999997
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2011,290.18
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2012,266.47
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2013,283.60999999999996
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2014,312.86999999999995
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2015,257.86999999999983
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2016,279.7900000000001
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2017,397.8299999999998
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2018,490.22999999999973
OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2019,234.3099999999999
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,1997,43.599999999999994
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,1998,32.830000000000005
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,1999,49.89
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2000,77.09
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2001,58.490000000000016
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2002,56.850000000000016
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2003,111.00000000000003
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2004,85.06000000000003
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2005,107.01000000000006
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2006,105.27000000000004
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2007,122.44000000000004
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2008,241.0199999999999
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2009,199.26999999999992
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2010,267.55
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2011,390.3399999999999
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2012,412.29
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2013,374.59999999999997
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2014,495.7199999999998
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2015,549.8399999999999
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2016,430.79999999999984
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2017,460.5699999999998
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2018,500.73
OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2019,299.27000000000004
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,1997,24.02
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,1998,38.82000000000001
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,1999,45.439999999999976
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2000,35.620000000000005
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2001,41.61
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2002,65.78999999999999
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2003,65.36000000000001
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2004,66.26
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2005,102.86000000000003
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2006,115.67
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2007,122.47000000000001
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2008,96.06
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2009,127.60000000000001
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2010,193.3600000000001
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2011,282.93999999999994
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2012,279.44999999999993
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2013,271.85999999999996
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2014,305.40999999999997
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2015,371.94000000000005
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2016,340.48999999999984
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2017,348.00999999999993
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2018,318.4099999999999
OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2019,178.71
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",1997,493.93000000000006
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",1998,456.6299999999998
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",1999,438.7300000000001
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2000,444.0699999999998
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2001,436.89
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2002,439.2599999999999
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2003,644.4399999999997
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2004,709.37
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2005,916.1099999999999
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2006,1169.2099999999998
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2007,1368.7699999999998
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2008,1736.1399999999992
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2009,1458.4699999999998
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2010,2022.119999999999
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2011,2484.95
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2012,2279.8899999999994
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2013,2393.9799999999996
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2014,2585.8799999999997
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2015,2475.559999999999
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2016,2707.0999999999995
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2017,3027.2699999999995
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2018,3089.2600000000007
"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2019,1509.209999999999
PHARMACEUTICAL PRODUCTS,1997,122.91000000000003
PHARMACEUTICAL PRODUCTS,1998,135.43999999999997
PHARMACEUTICAL PRODUCTS,1999,138.55000000000004
PHARMACEUTICAL PRODUCTS,2000,150.52
PHARMACEUTICAL PRODUCTS,2001,166.51999999999998
PHARMACEUTICAL PRODUCTS,2002,237.98000000000008
PHARMACEUTICAL PRODUCTS,2003,250.18999999999994
PHARMACEUTICAL PRODUCTS,2004,289.91
PHARMACEUTICAL PRODUCTS,2005,440.2599999999999
PHARMACEUTICAL PRODUCTS,2006,646.4099999999999
PHARMACEUTICAL PRODUCTS,2007,700.9599999999999
PHARMACEUTICAL PRODUCTS,2008,924.8899999999999
PHARMACEUTICAL PRODUCTS,2009,1097.9199999999998
PHARMACEUTICAL PRODUCTS,2010,1204.6799999999998
PHARMACEUTICAL PRODUCTS,2011,1685.4600000000003
PHARMACEUTICAL PRODUCTS,2012,1747.5899999999997
PHARMACEUTICAL PRODUCTS,2013,1553.5699999999995
PHARMACEUTICAL PRODUCTS,2014,1628.0199999999998
PHARMACEUTICAL PRODUCTS,2015,1641.099999999999
PHARMACEUTICAL PRODUCTS,2016,1717.4899999999986
